,chronological,restaurant,username,review,rating,daysago,linktoreview,rest_id
175,175,McDonald's Viladecans,Amanda Fuentes,"muy mal servicio, 30 minutos esperando un desayuno",1,120,https://www.google.com/maps/contrib/102176293723658918842/reviews?hl=en,1
176,176,McDonald's Viladecans,alba marin diaz,"Habeis quitado el Mcflurry de Conguitos, era mi favorito, pagaba el el robo de envio con tal de probar una delicia de esas traeeedloooooo ...",1,120,https://www.google.com/maps/contrib/116259901309084103090/reviews?hl=en,1
177,177,McDonald's Viladecans,Fabiana Rotela,"Chicos anos comprando ahi somos del mismo rubro, zona y siempre nos falta algo pedido CL7H9N-N9G3MC-CF6C6C y llamo pero no contestan vergonzoso la verdad .",1,120,https://www.google.com/maps/contrib/101583137457814023084/reviews?hl=en,1
178,178,McDonald's Viladecans,Erik Perez Garreta,No Review,5,120,https://www.google.com/maps/contrib/108846903093955478081/reviews?hl=en,1
179,179,McDonald's Viladecans,Liliana Romero,Lugar tipico en centro comercial buena hsmburrgues,4,120,https://www.google.com/maps/contrib/114177969051866495150/reviews?hl=en,1
180,180,McDonald's Viladecans,Ruben Sanchez,Me han puesto para llevar una hamburguesa sin haburguesa!!,1,120,https://www.google.com/maps/contrib/106414507898191685871/reviews?hl=en,1
181,181,McDonald's Viladecans,patricia veronica machado martinez,No Review,3,120,https://www.google.com/maps/contrib/105552805634162422944/reviews?hl=en,1
182,182,McDonald's Viladecans,dulcemago dulcemago,"Acabo de estar, dentro del restaurante, en las mesas reservadas a los clientes un monton de Riders, casi tirados en los sofas, imagino esperando pedidos. Las bolsas de globo tiradas por el suelo. Despues, una trabajadora tirada en el suelo limpiando la parte baja de una mesa, dando gritos. Hemos acabado la comida lo mas pronto posible para marcharnos de ese restaurante.",1,120,https://www.google.com/maps/contrib/111623773997223629566/reviews?hl=en,1
183,183,McDonald's Viladecans,Alba Navarro,No Review,3,120,https://www.google.com/maps/contrib/116706044703676245764/reviews?hl=en,1
184,184,McDonald's Viladecans,Belen Nicolas,Felicitar al equipo de tarde-noche de hoy 4/07/23. Nos han atendido muy bien!!!,5,120,https://www.google.com/maps/contrib/118192587339340090000/reviews?hl=en,1
185,185,McDonald's Viladecans,Adrian Martos Zambrano,No Review,4,120,https://www.google.com/maps/contrib/107968573539558797196/reviews?hl=en,1
186,186,McDonald's Viladecans,Izan,El mejor McDonald's que he visto en mi vida,5,120,https://www.google.com/maps/contrib/112556023361049114699/reviews?hl=en,1
187,187,McDonald's Viladecans,David B,No Review,4,120,https://www.google.com/maps/contrib/111916411489560259896/reviews?hl=en,1
188,188,McDonald's Viladecans,guillermo cortes,"Hace media hora, e pasado por macauto  de Viladecans, Can Calderon y e realizado el pedido, mi sorpresa cuando e llegado a casa, mis hijas han abierto los 2 bigmac y faltaban 1 hamburguesa en cada menu, osea 1 hamburguesa cuando son 2 las que lleva el bigmac, un desastre y no es la primera vez, que me pasa, tienes que estar revisando porque siempre falta algo, con razon, llevo mucho tiempo que pido burguer King, siempre todo correcto y sin fallos en los pedidos, ya no vuelvo mas a MacDonalds.",1,120,https://www.google.com/maps/contrib/108620967625173930267/reviews?hl=en,1
189,189,McDonald's Viladecans,Juana Notario,Los trabajadores son un encanto y la chica que esta fuera es un amor cada vez que la necesita esta hay solucionando el problema es muy maja en el Macdona De Viladecans y la chica se llama a Luisa,5,120,https://www.google.com/maps/contrib/107797564077963106856/reviews?hl=en,1
190,190,McDonald's Viladecans,ismail el Azzaouy,Muy acogedor y la comida  recien hecha me encanta,5,120,https://www.google.com/maps/contrib/103444659274980339578/reviews?hl=en,1
191,191,McDonald's Viladecans,Albert Isern Alvarez,No Review,4,120,https://www.google.com/maps/contrib/100735573432926661536/reviews?hl=en,1
192,192,McDonald's Viladecans,nadia nadya,"Llegas antes de el cierre, y no te atienden!! Cierran antes de la hora oficial!!",1,120,https://www.google.com/maps/contrib/116498668996820094652/reviews?hl=en,1
193,193,McDonald's Viladecans,pedro bonilla,Lo de siempre,4,120,https://www.google.com/maps/contrib/107287690082833928133/reviews?hl=en,1
194,194,McDonald's Viladecans,Xavier SALLES,Cuando tienes mucha prisa y poco tiempo.,2,120,https://www.google.com/maps/contrib/113507731119471319520/reviews?hl=en,1
195,195,McDonald's Viladecans,Christian Johnsen,Tardaron en servir mucho,2,150,https://www.google.com/maps/contrib/108164088465785041064/reviews?hl=en,1
196,196,McDonald's Viladecans,Jose Antonio Tallon Nunez,No Review,3,150,https://www.google.com/maps/contrib/109046621576743735032/reviews?hl=en,1
197,197,McDonald's Viladecans,montse munoz,El dia que fui no les funcionaba la freidora.,4,150,https://www.google.com/maps/contrib/108206251967827285738/reviews?hl=en,1
198,198,McDonald's Viladecans,maldo 165YT,No Review,5,150,https://www.google.com/maps/contrib/107767956077268177869/reviews?hl=en,1
199,199,McDonald's Viladecans,A Vc,No Review,3,150,https://www.google.com/maps/contrib/110881249547299660595/reviews?hl=en,1
200,200,McDonald's Viladecans,Ruben Rascon Heras,"Las 23:40 y han puesto un cubo de basura para no dejar pasar al mcauto, estafa de horario",1,150,https://www.google.com/maps/contrib/104943622909096959501/reviews?hl=en,1
201,201,McDonald's Viladecans,NURIA NURIA,"Pedi un cubo de nagets que valian 11.95 en la que venian 25 nagets y para mi sorpresa al llegar a casa, solo habian 20... Quien se hace responsable? Nadie, servicio pesimo y personal desagradable. No volvere a repetir nuncs",1,150,https://www.google.com/maps/contrib/115087480579254840839/reviews?hl=en,1
202,202,McDonald's Viladecans,Marbella Messen,"Atencion muy buena, y personalizada de parte de quien me atendio su nombre es Luisa en viladecans.",5,150,https://www.google.com/maps/contrib/112437128605672027860/reviews?hl=en,1
203,203,McDonald's Viladecans,Marta hurtado,"Nos atendio Luisa
Muy buen trato,muy buena atencion y mucha simpatia
Muy contentos la verdad",5,150,https://www.google.com/maps/contrib/107727437789751603482/reviews?hl=en,1
204,204,McDonald's Viladecans,Lleir Esteves-Garcia,"Raquel, Brayli y Karla atiende de lujo en este McDonals, yo lo recomiendo!",5,150,https://www.google.com/maps/contrib/109893981291103230723/reviews?hl=en,1
205,205,McDonald's Viladecans,Alex Gomez,Gran servicio de rainy carla y raquel!!,5,150,https://www.google.com/maps/contrib/110867818550413447388/reviews?hl=en,1
206,206,McDonald's Viladecans,Alberto Castelblanque,No Review,4,150,https://www.google.com/maps/contrib/107293495217531253913/reviews?hl=en,1
207,207,McDonald's Viladecans,Juanan Gil,"Fiesta Cumpleanos genial, bien organizado por parte del encargado y muy buena la atencion y el servicio de la azapata Noelia.",5,150,https://www.google.com/maps/contrib/118334448617167934251/reviews?hl=en,1
208,208,McDonald's Viladecans,Jacquelin Leavey,I've never waited more than two minutes for a mcdicks meal so I was a little confused. I don't know why if it's a major chain the food tastes different in some areas. The chicken nuggets tasted nothing like they do in North America.,3,150,https://www.google.com/maps/contrib/109875508442355551007/reviews?hl=en,1
209,209,McDonald's Viladecans,Andres Gallego,"Pedimos dos Mcextreme doble Bourbon huevo, y 1 de las hamburguesas estaba malisima y encima olia a podrido cuando acerco la hamburguesa al mostrador me dice que asi huele la salsa, perdona si tenemos dos hamburguesas iguales y 1 huele a podrido y la otra no, no me vale esa respuesta. En fin hamburguesa a la basura y dinero perdido ya que lo unico que ofrecieron a cambio fue tirarla a la basura.",1,150,https://www.google.com/maps/contrib/115148058484288967887/reviews?hl=en,1
210,210,McDonald's Viladecans,Marceline Closson,No Review,3,150,https://www.google.com/maps/contrib/102088202696688945730/reviews?hl=en,1
211,211,McDonald's Viladecans,Txeni72 (Txeni72),"Pido un Sundae de chocolate con extra de chocolate y por ello pago un extra de 1EUR (total 4) ,es caro pero lo asumo por capricho. Me sirve un Sundae con menos chocolate y al pedir explicacion me suelta que le dan a la palanca una vez y ya esta, que esa es la forma de medir la cantidad. Me parece muy lamentable que me suelte eso y acto seguido se esfume sin mas explicacion.Llevaba tiempo sin venir pero con enganos asi  creo que no volvere mas a parte de que aconsejare a todo el mundo que se olviden de este sitio.",1,150,https://www.google.com/maps/contrib/111127840816576382337/reviews?hl=en,1
212,212,McDonald's Viladecans,Lily Moron Alcocer,No Review,5,150,https://www.google.com/maps/contrib/104022252423765104752/reviews?hl=en,1
213,213,McDonald's Viladecans,Francisco Merino Retamar,"Acabamos de pedir cena, cuando verificamos el pedido falta una de las hamburguesas, reclamamos por UBER EATS y la respuesta es que nos hacen el reembolso ( 4-5 dias ) de la parte proporcional de la hamburguesa faltante y claro,quedando una de las personas sin cenar... Gracias !!",1,150,https://www.google.com/maps/contrib/108153205411290417951/reviews?hl=en,1
214,214,McDonald's Viladecans,Jose Jurado,Comi unas patatas con alitas picantes,5,150,https://www.google.com/maps/contrib/113859793018234431593/reviews?hl=en,1
215,215,McDonald's Viladecans,Ivan Rodriguez,"Ig: ivancambrilsfornia. Acabo de estar con mi hija alli, y todo genial. Una de las trabajadoras (Xenia creo recordar) me ha atendido genial y me ha echado una mano con Martina y con nuestro pedido, super agradable. El resto de personal tambien muy bien. Todo y ser sabado. Nos han atendido super rapido.",5,150,https://www.google.com/maps/contrib/100165771032592041613/reviews?hl=en,1
216,216,McDonald's Viladecans,juan mata,Excelente atencion el personal atiende muy bien y el pedido a tiempo,5,180,https://www.google.com/maps/contrib/106268344846180675656/reviews?hl=en,1
217,217,McDonald's Viladecans,Juan Manuel Gonzalez Santos,"Me atendio Karla,una chica encantadora y amante de su trabajo,no deja que se valla ningun cliente descontento
Mis felicitaciones!!",5,180,https://www.google.com/maps/contrib/110976461136942205427/reviews?hl=en,1
218,218,McDonald's Viladecans,Paula IJ,"Terrible crazy mill. The decibel level is terrible. Food? Basic fast food, which I don't value, but I ate it out of necessity, because there were no other places to eat nearby.",2,180,https://www.google.com/maps/contrib/110802906168900242289/reviews?hl=en,1
219,219,McDonald's Viladecans,Sergio De la Flor,"Pedi para que me lo llevaran a la mesa, me trajeron la bebida sin hielos (no hay problema), ni una servilleta y ni un misero sobre de ketchup, luego ya pedi y sin problemas.",2,180,https://www.google.com/maps/contrib/116566963323080741505/reviews?hl=en,1
220,220,McDonald's Viladecans,Ivan l,No Review,1,180,https://www.google.com/maps/contrib/108261277288394545640/reviews?hl=en,1
221,221,McDonald's Viladecans,Marta,"Buenas noches, a la atencion de la senorita Luisa Perez, decir que me ha dado un trato excelentisimo, muchisimas felicidades por su actitud positiva, super simpatica y amable, ha sabido saber mis necesidades y atender y aconsejar
Bravo por esta mujer, ya fueran tod@s igual de amables  ...",3,180,https://www.google.com/maps/contrib/100742240071488673955/reviews?hl=en,1
222,222,McDonald's Viladecans,Raquel Gomez,"Buenas tardes. Acabamos de cenar aqui es la primera vez que hemos venido y muy satisfecha con el trato recibido con Luisa que esta atendiendo en las maquinas. Una chica super simpatica y muy atenta.
Felicitarla y espero volver a verla la proxima vez de encargada porque se lo merece. Bravo Luisa.",5,180,https://www.google.com/maps/contrib/107470874217019954838/reviews?hl=en,1
223,223,McDonald's Viladecans,Toni's Losa,No Review,5,180,https://www.google.com/maps/contrib/111256059980571980264/reviews?hl=en,1
224,224,McDonald's Viladecans,christian granados,"Luisa nos ha tratado muy bien, ha sido muy maja y atenta con nosotros, una experiencia muy agradable",5,180,https://www.google.com/maps/contrib/111012471186296750903/reviews?hl=en,1
225,225,McDonald's Viladecans,Lucia Penas,"Pues a mi me flipa el mc Donald, de verdad.. ! Pero el otro dia me sento mal... porque hicimos pedido a domicilio y en mi hamburguesa.. concretamente solo habia 2 cachitos minis de bacon... cuando la hamburguesa solo era pollo y bacon. Asique... pero bueno, le dare otra oportunidad",3,180,https://www.google.com/maps/contrib/114968414526014984039/reviews?hl=en,1
226,226,McDonald's Viladecans,Raul Sanchez,Las patatas estan dabuten,5,180,https://www.google.com/maps/contrib/116333520372421976744/reviews?hl=en,1
227,227,McDonald's Viladecans,Monica Morata Lopez,No Review,5,180,https://www.google.com/maps/contrib/111460292939270708708/reviews?hl=en,1
228,228,McDonald's Viladecans,Karen Vizcaya,No Review,5,180,https://www.google.com/maps/contrib/108925057726012744069/reviews?hl=en,1
229,229,McDonald's Viladecans,Cesar Cillero,No Review,1,180,https://www.google.com/maps/contrib/114034871915467205219/reviews?hl=en,1
230,230,McDonald's Viladecans,Yoli Lado,Luisa muy buena atencion  he estado muy a gusto muchas habilidad,5,180,https://www.google.com/maps/contrib/114647940051644470163/reviews?hl=en,1
231,231,McDonald's Viladecans,Ramon Lozano,No Review,4,180,https://www.google.com/maps/contrib/118411068825605082313/reviews?hl=en,1
232,232,McDonald's Viladecans,Maria del pilar Ballesteros Ain,"Estoy muy a gusto, me ha atendido genial, Luisa de Viladecans",5,180,https://www.google.com/maps/contrib/115468571019368111307/reviews?hl=en,1
233,233,McDonald's Viladecans,Kia Doya Doya,Me sentido mui a gusto i mui simpatica i mui buen servicio,5,180,https://www.google.com/maps/contrib/111418143367644322834/reviews?hl=en,1
234,234,McDonald's Viladecans,Alxys Style,"Luisa me ha atendido genial, pero ojala trajeran carne vegetal.",5,180,https://www.google.com/maps/contrib/116920425437407531078/reviews?hl=en,1
235,235,McDonald's Viladecans,Miguel Soto Pascual,Hemls sido bien atendidos por Luisa en el MC Donald de Viladecans,5,180,https://www.google.com/maps/contrib/113103584817392250244/reviews?hl=en,1
236,236,McDonald's Viladecans,joaquin diaz ramirez,Macdobal's pero para mi es el que mas me gusta tranquilo y buena zona de acceso a y hay servicio de mesa pides y te sientas y te lo traen para los que le guste o yo lo veo bien para las personas mayores que esperen sentadas en sus mesas y tenerlos de pie esperando es genial ese servicio,4,180,https://www.google.com/maps/contrib/114809354764507128679/reviews?hl=en,1
237,237,McDonald's Viladecans,Pedro Cardoso,No Review,4,210,https://www.google.com/maps/contrib/100566989979240788586/reviews?hl=en,1
238,238,McDonald's Viladecans,Jose Luis,Servicio rapido. Muchas mesas y espacio. Servicio con coche.,5,210,https://www.google.com/maps/contrib/102354906393568902622/reviews?hl=en,1
239,239,McDonald's Viladecans,Bernard Paluszkiewicz,No Review,5,210,https://www.google.com/maps/contrib/117886172755669815289/reviews?hl=en,1
240,240,McDonald's Viladecans,Eva Garcia,"Acabo de hacer un pedido y me falta una hamburguesa, estoy llamando y el telefono esta apagado. No hay manera de contactar. Es indignante que no atiendan, entiendo que estan ocupados por hora punta pero estan dejando a personas sin poder comer, cuando el servicio esta pagado.",1,210,https://www.google.com/maps/contrib/104250518750309075238/reviews?hl=en,1
241,241,McDonald's Viladecans,Patricia Victoria Mascarell Corbi,No Review,3,210,https://www.google.com/maps/contrib/105705627636253309180/reviews?hl=en,1
242,242,McDonald's Viladecans,Youssef Benali,No Review,2,210,https://www.google.com/maps/contrib/108241983989404472353/reviews?hl=en,1
243,243,McDonald's Viladecans,Pau Cardona Ruiz,"Buen lugar de comida rapida, te atienden en seguida y los precios son muy asequibles",5,210,https://www.google.com/maps/contrib/110053886227947389103/reviews?hl=en,1
244,244,McDonald's Viladecans,Lorena,No Review,5,210,https://www.google.com/maps/contrib/102017246937913573985/reviews?hl=en,1
245,245,McDonald's Viladecans,Oliver Velazquez,No Review,2,210,https://www.google.com/maps/contrib/109893459282947661449/reviews?hl=en,1
